"2022-04-20 07:28:41","28","23"
"2022-04-20 07:28:54","29","23"
"2022-04-20 07:29:05","28","23"
"2022-04-20 07:29:15","28","23"
"2022-04-20 07:29:26","28","23"
"2022-04-20 07:29:36","28","23"
"2022-04-20 07:29:47","28","23"
"2022-04-20 07:29:57","28","24"
"2022-04-20 07:30:08","28","24"
"2022-04-20 07:30:18","28","24"
"2022-04-20 07:30:34","28","24"
"2022-04-20 07:30:47","28","24"
"2022-04-20 07:30:58","28","24"
"2022-04-20 07:31:08","28","24"
"2022-04-20 07:31:19","28","24"
"2022-04-20 07:31:29","28","24"
"2022-04-20 07:31:40","28","24"
"2022-04-20 07:31:50","27","24"
"2022-04-20 07:32:01","27","24"
"2022-04-20 07:32:11","27","24"
"2022-04-20 07:32:22","27","24"
"2022-04-20 07:32:32","27","24"
"2022-04-20 07:32:43","27","24"
"2022-04-20 07:32:53","27","24"
"2022-04-20 07:33:04","27","24"
"2022-04-20 07:33:15","27","24"
"2022-04-20 07:33:28","27","24"
"2022-04-20 07:33:41","27","24"
"2022-04-20 07:33:51","27","24"
"2022-04-20 07:34:02","27","24"
"2022-04-20 07:34:15","27","24"
"2022-04-20 07:34:28","27","24"
"2022-04-20 07:34:39","27","24"
"2022-04-20 07:34:49","27","24"
"2022-04-20 07:35:00","27","24"
"2022-04-20 07:35:13","27","24"
"2022-04-20 07:35:23","27","24"
"2022-04-20 07:35:34","27","24"
"2022-04-20 07:35:44","27","25"
"2022-04-20 07:35:55","27","25"
"2022-04-20 07:36:08","26","25"
"2022-04-20 07:36:19","26","25"
"2022-04-20 07:36:32","26","25"
"2022-04-20 07:36:42","26","25"
"2022-04-20 07:36:53","26","25"
"2022-04-20 07:37:06","26","25"
"2022-04-20 07:37:16","26","25"
"2022-04-20 07:37:27","26","25"
"2022-04-20 07:37:37","26","25"
"2022-04-20 07:37:48","26","25"
"2022-04-20 07:37:58","26","25"
"2022-04-20 07:38:09","26","25"
"2022-04-20 07:38:20","26","25"
"2022-04-20 07:38:30","26","25"
"2022-04-20 07:38:41","26","25"
"2022-04-20 07:38:51","26","25"
"2022-04-20 07:39:02","26","25"
"2022-04-20 07:39:12","26","25"
"2022-04-20 07:39:23","26","25"
"2022-04-20 07:39:33","26","25"
"2022-04-20 07:39:46","25","25"
"2022-04-20 07:39:57","25","25"
"2022-04-20 07:40:08","26","25"
"2022-04-20 07:40:18","26","25"
"2022-04-20 07:40:29","26","25"
"2022-04-20 07:40:39","26","25"
"2022-04-20 07:40:50","26","25"
"2022-04-20 07:41:00","26","25"
"2022-04-20 07:41:11","26","25"
"2022-04-20 07:41:21","26","25"
"2022-04-20 07:41:32","26","25"
"2022-04-20 07:41:43","26","25"
"2022-04-20 07:41:53","26","25"
"2022-04-20 07:42:04","26","25"
"2022-04-20 07:42:14","26","25"
"2022-04-20 07:42:25","25","25"
"2022-04-20 07:42:35","25","25"
"2022-04-20 07:42:46","25","25"
"2022-04-20 07:42:56","25","25"
"2022-04-20 07:43:07","25","25"
"2022-04-20 07:43:17","25","25"
"2022-04-20 07:43:28","25","25"
"2022-04-22 16:21:11","48","21"
"2022-04-22 16:21:21","39","27"
"2022-04-22 16:21:32","39","27"
"2022-04-22 16:21:45","40","26"
"2022-04-22 16:21:58","40","26"
"2022-04-22 16:22:09","40","26"
"2022-04-22 16:22:22","40","26"
"2022-04-22 16:22:32","40","26"
"2022-04-22 16:22:43","40","26"
"2022-04-22 16:22:53","40","26"
"2022-04-22 16:23:04","40","26"
"2022-04-22 16:23:17","40","26"
"2022-04-22 16:23:27","40","26"
"2022-04-22 16:23:38","40","26"
"2022-04-22 16:23:49","40","26"
"2022-04-22 16:23:59","40","26"
"2022-04-22 16:24:10","40","26"
"2022-04-22 16:24:20","40","26"
"2022-04-22 16:24:33","40","26"
"2022-04-22 16:24:44","40","26"
"2022-04-22 16:24:57","40","26"
"2022-04-22 16:25:07","40","26"
